,name,argument,clause_id
1389,33.txt,"The Government point out that any appeal
lodged with the Constitutional Court against a decision is subject to
comprehensive review.",5d4b845b3e582511aa1cd871
1390,33.txt,"The applicant in this respect considers that the
Constitutional Court's jurisdiction has been limited subsequ
entry into force of Article 144 para. 2 of the Federal Constitution,",5d4b84a73e582511aa1cd872
1391,33.txt,"as it is not intended to have legally binding effects on the
interpretation.",5d4b85ba3e582511aa1cd877
1392,33.txt,"They point out that the facts relating to the offence were committed
on 1 January 1987, that the first instance authority decided the case
on 16 July 1987 and the second instance authority on 27 July 1988,
whereas Protocol No. 7 entered into force on 1 November 1988.",5d4b85f63e582511aa1cd878
1393,33.txt," With regard to the declaration made by Austria when
ratifying Protocol No. 7, the Government submit first that the
declaration is not required to comply with Article 64 (Art. 64) of the
Convention",5d4b86093e582511aa1cd879
1394,33.txt,"Finally, they consider that Article 4 of Protocol No. 7
(P7-4) has in any event been complied with as it applies only where the
facts and legal provisions are to be regarded as a unit.",5d4b86233e582511aa1cd87a
1395,33.txt,"Thus, they
conclude that Article 4 of Protocol No. 7 (P7-4) proscribes proceedings
being brought against a person twice under the same provision, but that
if by a single act an offender contravenes several provisions, he may
nevertheless be convicted under these. ",5d4b866d3e582511aa1cd87c
1396,33.txt,"The Government underline that
the offence of causing death under the influence of drink contained in
Article 81 para. 2 of the Criminal Code is different in character from
the provision of Section 5 para. 1 of the Road Traffic Act",5d4b86843e582511aa1cd87d
1397,33.txt,"The applicant underlines that for
the individual concerned the principle ""ne bis in idem"" must apply to
every punishable act, and not merely to the provision of law.",5d4b86e43e582511aa1cd881
1398,33.txt,"He
points out that both criminal and administrative authorities apply a
level of 0.8 per mille as constituting a state of inebriation.
",5d4b86fd3e582511aa1cd882
1399,33.txt,"as
it is not clear whether it covers double or multiple convictions only
by the Austrian criminal courts, or double or multiple convictions by
Austrian criminal courts on the one hand and Austrian administrative
criminal authorities on the other.",5d4b86cf3e582511aa1cd880
1400,33.txt,"The Commission finds that the complaint relating to the
presumption of innocence was not made in the applicant's application
form or in correspondence with the Commission's Secretariat. ",5d4b87a33e582511aa1cd885
1401,33.txt,"The mere
fact that, by virtue of general words a complaint is not excluded from
an application, is not sufficient to regard that complaint as having
been made. ",5d4b87b73e582511aa1cd886
1402,33.txt,"They point out that the facts relating to the offence were committed
on 1 January 1987, that the first instance authority decided the case
on 16 July 1987 and the second instance authority on 27 July 1988,
whereas Protocol No. 7 entered into force on 1 November 1988.",5d4e9d403e582511aa1ce28f
1403,33.txt,"The
Government submit that because the Administrative Court is required to
review a decision under administrative criminal law on the basis of the
substantive law at the date of commission of the offence (or at the
date of the first instance decision if more advantageous to a
defendant), the fact that the Administrative Court took its decision
five months after the Protocol had entered into force does not affect
the position",5d4e9d5d3e582511aa1ce290
1404,33.txt,"The Commission finds that these complaints raise complex issues
of law under the Convention, including questions concerning the
Austrian reservations to Articles 5 and 6 (Art. 5, 6) of the
Convention, the Austrian declaration to Protocol No. 7 (P7) to the
Convention and questions concerning the competence of the Commission
ratione temporis to deal with the complaints under Protocol No. 7 (P7),
the determination of which must be reserved to an examination of the
merits.",5f8fd8fabf181507836f9af2
1405,33.txt,"This part of the application must accordingly be rejected
under Article 26 in conjunction with Article 27 para. 3 (Art. 26+27-3)
of the Convention as having been introduced out of time.",5f945742bf181507836fa34f
1406,37.txt,"The Commission observes that the Inter-Parliamentary Union is an
association of parliamentarians from all over the world, set up inter
alia to unite parliamentarians in common action and to advance
international peace and cooperation.",5d4b95833e582511aa1cd888
1407,37.txt,"The Union is a non-governmental
organisation.",5d4b95953e582511aa1cd889
1408,37.txt,"The organs of the Union may adopt resolutions which are
communicated by the parliamentarians concerned to the national
parliaments and to international organisations.
",5d4b95a53e582511aa1cd88a
1409,37.txt,"The Commission has examined the meaning and scope of Article 27
para. 1 (b) (Art. 27-1-b) of the Convention.",5d4b95b63e582511aa1cd88b
1410,37.txt,"It considers that the
term ""another procedure"" refers to judicial or quasi-judicial
proceedings similar to those set up by the Convention.",5d4b95cf3e582511aa1cd88c
1411,37.txt,"Moreover, the
term ""international investigation or settlement"" refers to institutions
and procedures set up by States, thus excluding non-governmental
bodies.
",5d4b95dc3e582511aa1cd88d
1412,37.txt,"The Commission considers that the Inter-Parliamentary Union
constitutes a non-governmental organisation, whereas Article 27 para.
1 (b) (Art. 27-1-b) refers to inter-governmental institutions and
procedures. ",5d4b95f23e582511aa1cd88e
1413,37.txt,"Reference is made for instance to the seizure of the applicant's
passport; the decision of the Public Prosecutor of 12 August 1992
prohibiting the applicant from speaking alone with his lawyers; the
Public Prosecutor's order of 1 September 1992 prohibiting the applicant
from seeing other persons; and the period of the applicant's detention
up to 7 September 1992.",5d4b96633e582511aa1cd894
1414,37.txt," The Commission recalls, on the one hand, that with effect from
7 September 1992 Bulgaria ratified the Convention and recognised the
Commission's competence under Article 25 (Art. 25) of the Convention
to receive individual petitions.",5d4b96893e582511aa1cd895
1415,37.txt," On the other hand, insofar as the facts complained of relate to
the period after 7 September 1992, the application cannot be declared
inadmissible as being incompatible ratione temporis with the provisions
of the Convention.",5d4b96bf3e582511aa1cd897
1416,37.txt,"However, the applicant's various complaints raise
different issues in respect of the Commission's competence ratione
temporis.",5d4b96d13e582511aa1cd898
1417,37.txt," It is
submitted that the applicant filed his application with the Commission
on 1 September 1992, i.e. two months before 16 November 1992, the date
on which the final decision on the matter had been notified to the
applicant and on which consequently all domestic remedies had been
exhausted.",5d4b97123e582511aa1cd89b
1418,37.txt,"Under Article 26 (Art. 26) of the Convention ""the Commission may
only deal with the matter after all domestic remedies have been
exhausted, according to the generally recognised rules of international
law, and within a period of six months from the date on which the final
decision was taken"".",5d4b97213e582511aa1cd89c
1419,37.txt,"The Commission notes that the Supreme Court in the final resort
dismissed the applicant's appeal on 13 July 1992.",5d4b974c3e582511aa1cd89d
1420,37.txt,"The applicant then
filed his submissions with the Commission on 1 and 8 September 1992.",5d4b97a13e582511aa1cd8a0
1421,37.txt,"On 17 September 1992 the Supreme Court rejected the applicant's further
appeal, though the Court stated that it was possible to file a
complaint with the Prosecutor General.",5d4b97b83e582511aa1cd8a1
1422,37.txt,"The applicant filed an appeal
with the Prosecutor General which the latter dismissed on 11 November
1992. ",5d4b97773e582511aa1cd89f
1423,37.txt,"Within six months of this date, i.e. on 7 May 1993, the
applicant submitted his application form to the Commission.
",5d4b97c73e582511aa1cd8a2
1424,37.txt," The applicant has therefore exhausted domestic remedies and also
complied with the six months' time-limit as required by Article 26
(Art. 26) of the Convention.",5d4b98373e582511aa1cd8a4
1425,37.txt,"The Commission recalls that any complaints about facts relating
to a period prior to 7 September 1992, the date of the entry into force
of the Convention in respect of Bulgaria, are incompatible ratione
temporis with the provisions of the Convention within the meaning of
Article 27 para. 2 (Art. 27-2) of the Convention.
",5d4b98903e582511aa1cd8a6
1426,37.txt,"   In the present case, it is true that the Supreme Court in the
final resort dismissed the applicant's appeal on 13 July 1992, i.e.
before 7 September 1992, the date of the entry into force of the
Convention in respect of Bulgaria.",5d4b98a13e582511aa1cd8a7
1427,37.txt,"After the Convention entered into
force in respect of Bulgaria, the applicant on 10 November 1992 filed
a request for release from detention on remand which the Prosecutor
General dismissed on 11 November 1992 on the ground that there were no
new circumstances justifying modification of detention.",5d4b98b03e582511aa1cd8a8
1428,37.txt,"In his view,
confirmation herefor can be seen in the decision of 12 August 1992
which banned meetings between the applicant and his lawyers, thereby
indicating that the true purpose of his detention was to restrict his
right actively and freely to express his political views as a member
of the National Assembly.",5d4b99273e582511aa1cd8ab
1429,37.txt," The Government submit that extending aid to Third World countries
is not an offence under Bulgarian law. ",5d4b9f783e582511aa1cd8ae
1430,37.txt,"However, this is not the
correct formulation of the grounds in respect of which charges were
brought against the applicant and other persons.",5d4b9f9a3e582511aa1cd8af
1431,37.txt,"The Government also refer in this context to the Convention
organs' case-law, in particular the Bozano case, according to which,
where the Convention refers back to domestic law as in Article 5
para. 1 (c) (Art. 5-1-c), the Convention organs' supervisory powers are
limited since it is in the first place for the national authorities,
notably the courts, to interpret and apply domestic law (see Eur. Court
H.R., judgment of 18 December 1986, Series A no. 111, p. 25, para. 58).",5d4ba0cf3e582511aa1cd8b2
1432,37.txt," The Government submit that the applicant's detention served no
other purpose than that for which it was prescribed, as set out in
Article 18 (Art. 18) of the Convention.",5d4ba0e43e582511aa1cd8b3
1433,37.txt," He complains in particular that
the authorities refused to take into account the recommendations of
various medical experts;  as a result, his health seriously
deteriorated.",5d4ba1453e582511aa1cd8b5
1434,37.txt,"For instance, he suffered stenocardiac arrests and had
worse basic indicators of his blood count.",5d4ba15a3e582511aa1cd8b6
1435,37.txt,"Twice he had to undergo
treatment in the intensive care unit at the Sofia Military Hospital.",5d4ba1883e582511aa1cd8b7
1436,37.txt,"He was sent to the Sofia Penitentiary Hospital despite the danger of
infections posing a risk to his health and life.
",5d4ba19b3e582511aa1cd8b8
1437,37.txt,"The applicant also complains of degrading treatment contrary to
Article 3 (Art. 3) of the Convention.",5d4ba2363e582511aa1cd8ba
1438,37.txt,"The Commission notes that before 7 September 1992, i.e. the date
on which the Convention entered into force in respect of Bulgaria,
medical reports were issued on the applicant's health between 18 and
28 August 1992.",5d4ba27b3e582511aa1cd8bc
1439,37.txt,"Thereafter, further reports were issued on 16 September 1992 and
on 2 October 1992.",5d4ba2923e582511aa1cd8bd
1440,37.txt,"These reports were prepared by numerous medical
experts, among them the leading Bulgarian cardiologist.",5d4ba2b33e582511aa1cd8be
1441,37.txt,"It transpires
from these reports that the applicant suffered from malignant chronic
lympholeucosis, arterial hypertension and ischemia of the heart.",5d4ba2c93e582511aa1cd8bf
1442,37.txt,"While
the applicant had apparently suffered from angina pectoris, there was
no sign of a myocardial infarct.",5d4ba2d93e582511aa1cd8c0
1443,37.txt,"In particular, a problem could arise under Article 3 (Art. 3) of the
Convention if no, or only insufficient, treatment was available to him.",5d4ba3eb3e582511aa1cd8c5
1444,37.txt,"On 7 September 1992, i.e. the date on which the Convention
entered into force in respect of Bulgaria, the applicant was
transferred from the Sofia Penitentiary Hospital to the National
Investigation Service.",5d4ba4033e582511aa1cd8c6
1445,37.txt," However, following a deterioration of his
cardiovascular condition on 10 and 11 September 1992, he was taken to
the intensive care unit of the Sofia Higher Military Medical Institute.",5d4ba41b3e582511aa1cd8c7
1446,37.txt," In the medical report of 16 September 1992 it was found that the
applicant should take certain medicaments and be placed in a hospital
environment.",5d4ba43e3e582511aa1cd8c8
1447,37.txt,"The report of 2 October 1992 recommended certain
medication and a convalescence period of three weeks under medical
supervision at a hospital.",5d4ba4553e582511aa1cd8c9
1448,37.txt,"As a result, the applicant remained at the
Higher Military Medical Institute until 30 November 1992 when he
returned to the National Investigation Service.",5d4ba46e3e582511aa1cd8ca
1449,37.txt,"A week later, when his
health deteriorated, he was again taken to the Higher Military Medical
Institute.",5d4ba49f3e582511aa1cd8cb
1450,37.txt,"On 30 December 1992 he was released from detention.
",5d4ba4b13e582511aa1cd8cc
1451,37.txt," The Commission finds that the applicant's state of ill-health was
monitored by numerous medical specialists, and that upon their
recommendation he was placed in hospital where he received the required
medical treatment.",5d4ba5523e582511aa1cd8ce
1452,37.txt,"Indeed, after 7 September 1992 most of his
detention was spent in hospital.",5d4ba6183e582511aa1cd8cf
1453,37.txt,"At one stage he was even brought to
the intensive care unit of the Sofia Higher Military Medical Institute.",5d4ba62e3e582511aa1cd8d0
1454,37.txt,"Insofar as the applicant submits that he risked infection, inter
alia at the Sofia Penitentiary Hospital, he has not alleged that he was
brought into close contact with persons suffering from contagious
diseases, and indeed, it does not transpire that he was infected with
any particular illness while in hospital.",5d4ba6403e582511aa1cd8d1
1455,37.txt,"They continuously reviewed the
detention arrangements employed with a view to ensuring the applicant's
health as required by Article 3 (Art. 3) of the Convention.
",5d4ba65f3e582511aa1cd8d3
1456,37.txt,"  On the whole, the Bulgarian authorities reacted adequately to the
applicant's state of ill-health.",5d4ba6cc3e582511aa1cd8d4
1457,37.txt,"The applicant complains under Article 6 (Art. 6) of the
Convention that the Supreme Court, when considering his appeal on
13 July 1992, decided in camera without the applicant or other persons
being present.",5d4ba6f73e582511aa1cd8d6
1458,37.txt,"However, the fact complained of relates to a period
prior to 7 September 1992 on which date the Convention entered into
force in respect of Bulgaria.",5d4ba70b3e582511aa1cd8d7
1459,37.txt,"  The Commission notes that the proceedings instituted against the
applicant have not yet been terminated. ",5d4ba7c03e582511aa1cd8d9
1460,37.txt,"He has not, therefore, been
""held guilty of any criminal offence"" as set out in Article 7 para. 1
(Art. 7-1) of the Convention.",5d4ba8003e582511aa1cd8db
1461,37.txt," The applicant cannot, therefore, be regarded as a victim of a
violation of Article 7 (Art. 7) of the Convention.",5d4ba8333e582511aa1cd8dd
1462,37.txt,"The
applicant refers here in particular to the Public Prosecutor's order
of 12 August 1992 which, as a result of the applicant's article
published on 11 August 1992, prohibited him from transmitting written
materials to his lawyers.",5d4ba8623e582511aa1cd8df
1463,37.txt,"The prohibition was renewed in November
1992.",5d4ba8763e582511aa1cd8e0
1464,37.txt,"The applicant submits that the order of 12 August 1992 was fully
carried into effect until the end of August and in early September
1992.",5d4ba8873e582511aa1cd8e1
1465,37.txt,"In fact, there was no prohibition, only a limitation of the applicant's
contacts with his lawyers.",5d4ba8ef3e582511aa1cd8e4
1466,37.txt," While in detention the applicant wrote
altogether 26 substantial newspaper articles, seven of which appeared
after 7 September 1992, the date on which the Convention entered into
force in respect of Bulgaria.",5d4ba9053e582511aa1cd8e5
1467,37.txt,"He also wrote a book which was published
after his release.",5d4ba91a3e582511aa1cd8e6
1468,37.txt,"The Commission notes the applicant's submissions that this
prohibition had its effects in August and in early September 1992.",5d4ba9663e582511aa1cd8e7
1469,37.txt," In
the Commission's opinion, the applicant has not sufficiently
established any interferences with his right to freedom of expression
after 7 September 1992, which is the date of the entry into force of
the Convention in respect of Bulgaria.
",5d4ba9783e582511aa1cd8e8
1470,37.txt,"(see No. 9044/80, Chartier v. Italy, Comm. Report
8.12.92, D.R. 33, p. 41 et seq., at p. 58).",5f8fa584bf181507836f9ada
1471,37.txt,"Indeed, when preparing their reports,
the experts also relied on previous reports on the applicant's health
of the years 1988-1990.",5d4ba3623e582511aa1cd8c2
1472,37.txt,"It follows that the procedures of the Inter-Parliamentary
Union do not constitute ""another procedure of international
investigation or settlement"" within the meaning of Article 27 para. 1
(b) (Art. 27-1-b) of the Convention.",5d4b96293e582511aa1cd890
1473,19.txt, The Government submitted that the applicant’s allegations were based on the assumption that the judges had been involved in the matter as complainants and had therefore had a personal interest in the subsequent proceedings.,5d4c170c3e582511aa1cdb7b
1474,19.txt,They stated that such an assumption betrayed a fundamental misunderstanding of the nature and function of proceedings for contempt in the face of the court in common-law jurisdictions.,5d4c17313e582511aa1cdb7d
1475,19.txt,They were not proceedings brought by one of the parties or by a complainant.,5d4c174e3e582511aa1cdb7e
1476,19.txt,hey constituted a sui generis procedure aimed at securing the unimpeded functioning of the courts and safeguarding the authority of the judiciary.,5d4c17623e582511aa1cdb7f
1477,19.txt,The proceedings were not adversarial in the sense that one person was opposed to another; they concerned the integrity of the judicial system.,5d4c17763e582511aa1cdb80
1478,19.txt,No single judge had any interest in them.,5d4c178f3e582511aa1cdb81
1479,19.txt,The long-established power granted to common-law courts to sanction improper conduct committed in their face was a necessary and indispensable element of a fair trial itself.,5d4c17a83e582511aa1cdb82
1480,19.txt,The Assize Court’s own duty to ensure a fair trial of the persons accused of murder in the present case required it to possess the summary power to deal with any contempt before it.,5d4c17c03e582511aa1cdb83
1481,19.txt,"The Government further maintained that, in order to be effective, the judicial power to sanction attempts by any person in the courtroom to dominate the court and determine the course of the trial had to be exercised immediately.",5d4c18063e582511aa1cdb85
1482,19.txt,Otherwise the person in contempt would in effect have achieved his purpose.,5d4c18173e582511aa1cdb86
1483,19.txt,"Moreover, if contempt proceedings had been brought before a different bench, there would have been certain undesirable consequences that could not have been overlooked: the members of the bench would have had to testify about the events which had taken place before their eyes.",5d4c183c3e582511aa1cdb87
1484,19.txt,Their credibility in connection with the facts of which they had become aware while performing their functions would have had to have been tested by other judges and the very integrity of the judiciary would accordingly have been unnecessarily questioned.,5d4c18533e582511aa1cdb88
1485,19.txt," According to the Government, the applicant would have been entitled to allege a breach of the impartiality rule only on the (incorrect) assumption that the Assize Court had been acting in a personal capacity in trying him.",5d4ccd583e582511aa1cdb8d
1486,19.txt,"Furthermore, the fact that the applicant had been able to appeal to the Supreme Court, a judicial body with full jurisdiction to review facts and law, cured any possible breach of the impartiality requirement.",5d4ccdc93e582511aa1cdb8f
1487,19.txt,"The Supreme Court had independently found that the applicant had been guilty of the offence of contempt, and had upheld the sentence imposed by the Assize Court.",5d4ccdee3e582511aa1cdb91
1488,19.txt,"Applying the criteria established by the case-law of the Court (see Engel and others v. the Netherlands, judgment of 8 June 1976, Series A no. 22, §§ 82-83; Öztürk v. Germany, judgment of 21 February 1984, Series A no. 73, §§ 48-50), namely a)",5d4cce473e582511aa1cdb92
1489,19.txt,"the domestic classification of the offence, b) the nature of the offence, and c) the degree of severity of the penalty that the person concerned risks incurring,",5d4cce623e582511aa1cdb93
1490,19.txt,"The offence was classified in domestic law as criminal, it was not confined to the applicant’s status as a lawyer, the maximum possible sentence was one month’s imprisonment and the sentence actually imposed on the applicant was 5 days’ imprisonment",5d4cceac3e582511aa1cdb95
1491,19.txt,"(see Ezeh and Connors v. the United Kingdom [GC], nos. 39665/98 and 40086/98, §§ 82-86, ECHR 2003-X).",5d4ccf3c3e582511aa1cdb96
1492,19.txt, The Court considers that the decisive feature of the case is that the judges of the court which convicted the applicant were the same judges before whom the contempt was allegedly committed.,5d4ccf843e582511aa1cdb98
1493,19.txt,"The Government’s assertion that the judges who convicted the applicant cannot be considered complainants in the proceedings and had no personal interest in the relevant offence but were simply defending the authority and standing of the court is, in the opinion of the Court, theoretical.",5d4ccfb83e582511aa1cdb9a
1494,19.txt,The reality is that courts are not impersonal institutions but function through the judges who compose them.,5d4ccfd63e582511aa1cdb9b
1495,19.txt,It is the judges who interpret a certain act or type of conduct as contempt of court.,5d4ccfed3e582511aa1cdb9c
1496,19.txt,"Whether a contempt has been committed must be assessed on the basis of the particular judges’ own personal understanding, feelings, sense of dignity and standards of behaviour.",5d4cd0063e582511aa1cdb9d
1497,19.txt,Justice is offended if the judges feel that it has been.,5d4cd0213e582511aa1cdb9e
1498,19.txt,Their personal feelings are brought to bear in the process of judging whether there has been a contempt of court.,5d4cd03d3e582511aa1cdb9f
1499,19.txt,Their own perception and evaluation of the facts and their own judgment are engaged in this process.,5d4cd0513e582511aa1cdba0
1500,19.txt,The Court endorses in this respect the statement of the Supreme Court of the United States in the case of Offutt v. USA (348 U.S. 11. 75 S.Ct.11):,5d4cd10f3e582511aa1cdba2
1501,19.txt,"“But judges also are human, and may, in a human way, quite unwittingly identify offence to self with obstruction to law. ",5d4cd1483e582511aa1cdba4
1502,19.txt,"Accordingly, this Court has deemed it important that district judges guard against this easy confusion by not sitting themselves in judgment upon misconduct of counsel where the contempt charged is entangled with the judge’s personal feeling against the lawyer”.",5d4cd1713e582511aa1cdba6
1503,19.txt," In this connection, the Court notes that, in their decision, the judges of the Assize Court acknowledged that as “persons” they were “deeply insulted” by the applicant, even though they went on to say that this was the least of their concerns, and emphasised the importance for them of upholding the authority and integrity of justice.",5d4cd1823e582511aa1cdba7
1504,19.txt,"In fact, with the exception of Cyprus, this is the practice in the High Contracting Parties to the Convention as regards behaviour which constitutes the criminal offence of contempt of court.",5d4cd1bd3e582511aa1cdba9
1505,19.txt,"The situation regarding sanctions of a disciplinary nature, in the form of fines, imposed for behaviour which does not attract criminal liability, is different (Ravnsborg v. Sweden, judgment of 23 March 1994, Series A no. 283‑B).",5d4cd1ea3e582511aa1cdbab
1506,19.txt,"As regards the applicant’s contention concerning the subjective bias of the judges of the Assize Court, the Court notes that the principle that a tribunal shall be presumed to be free of personal prejudice or partiality is long established in the Court’s case-law (see, for example, Le Compte, Van Leuven and De Meyere v. Belgium, judgment of 23 June 1981, Series A no. 43, p. 25, § 58).",5d4cd23d3e582511aa1cdbad
1507,19.txt,The personal impartiality of each judge must be presumed until there is proof to the contrary (ibid.).,5d4cd24f3e582511aa1cdbae
1508,19.txt,"This was triggered, to some extent, by the court’s interpretation of the word “ravasakia” as “love letters” instead of “notes” although that word has two possible different meanings (see § 23 above), the particular context in which it was used and the applicant’s statement that he saw:
“with [his] own eyes the small pieces of paper going from one judge to an other when [he] was cross-examining ...”.",5d4cd2993e582511aa1cdbb0
1509,19.txt," In this respect, the Court notes that, in their decision, the judges of the Assize Court stated that the applicant “did not hesitate to suggest that the exchange of views between the members of the bench amounted to an exchange of ""ravasakia"", that is, ""love letters""” and acknowledged that as “persons” they had been “deeply insulted” by the applicant, even though they went on to say that this was the least of their concerns.",5d4cd2ab3e582511aa1cdbb1
1510,19.txt,"The lack of impartiality is evidenced by the intemperate reaction of the judges to the conduct of the applicant, as evidenced by their haste to try him summarily for the criminal offence of contempt of court without availing themselves of other alternative, less drastic, measures such as a warning, reporting the applicant to his professional body, refusing to hear the applicant unless he withdrew his statements, or asking him to leave the courtroom.",5d4cd2c83e582511aa1cdbb2
1511,19.txt,"“If the Court’s reaction is not immediate and drastic, we feel that justice will have suffered a disastrous blow (καταστροφικό)”.",5d4cd2f13e582511aa1cdbb4
1512,19.txt,The Court also finds relevant in this connection its observations and conclusions below regarding the complaints of breach of the presumption of innocence and insufficient information as to the nature and cause of the change against the applicant (paragraphs 52-58 and 65-68).,5d4cd3043e582511aa1cdbb5
1513,19.txt," In this respect an additional important factor is the harsh punishment - immediate imprisonment - which they imposed on the applicant while stating, for example:
i) “We cannot conceive of another occasion of such a manifest and unacceptable contempt of court by any person...”",5d4cd2dc3e582511aa1cdbb3
1514,19.txt," According to the Court’s case-law, it is possible for a higher tribunal, in certain circumstances, to make reparation for an initial violation of the Convention",5d4cd3a53e582511aa1cdbb7
1515,19.txt,"(see the De Cubber v. Belgium judgment of 26 October 1984, Series A no. 86, p. 19, § 33).",5d4cd3c33e582511aa1cdbb8
1516,19.txt,"However, in the present case, the Court observes that the Supreme Court agreed with the approach of the first instance court, i.e. that the latter could itself try a case of criminal contempt committed in its face, and rejected the applicant’s complaints which are now before this Court.",5d4cd43c3e582511aa1cdbbc
1517,19.txt,There was no retrial of the case by the Supreme Court.,5d4cd42b3e582511aa1cdbbb
1518,19.txt,"As a court of appeal, the Supreme Court did not have full competence to deal de novo with the case, but could only review the first instance judgment for possible legal or manifest factual errors.",5d4cd4103e582511aa1cdbba
1519,19.txt,"It did not carry out an ab initio, independent determination of the criminal charge against the applicant for contempt of the Assize Court.",5d4cd45f3e582511aa1cdbbd
1520,19.txt,"Furthermore, the Supreme Court found that it could not interfere with the judgment of the Assize Court, accepting that that court had a margin of appreciation in imposing a sentence on the applicant.",5d4cd47d3e582511aa1cdbbe
1521,19.txt,"Indeed, although the Supreme Court had the power to quash the impugned decision on the ground that the composition of the Assize Court had not been such as to guarantee its impartiality, it declined to do so.",5d4cd4963e582511aa1cdbbf
1522,19.txt, The Court also notes that the appeal did not have a suspensive effect on the judgment of the Assize Court.,5d4cd4ab3e582511aa1cdbc0
1523,19.txt,"In this connection, it observes that the applicant’s conviction and sentence became effective under domestic criminal procedure on the same day as the delivery of the judgment by the Assize Court, i.e. on 14 February 2001.",5d4cd4db3e582511aa1cdbc1
1524,19.txt,"The applicant filed his appeal the next day, on 15 February 2001, whilst he was serving the five-day sentence of imprisonment.",5d4cd4ec3e582511aa1cdbc2
1525,19.txt,"The decision on appeal was delivered on 2 April 2001, long after the sentence had been served.",5d4cd5003e582511aa1cdbc3
1526,19.txt," In these circumstances, the Court is not convinced by the Government’s argument that any defect in the proceedings of the Assize Court was cured on appeal by the Supreme Court.",5d4cd5b03e582511aa1cdbc5
1527,19.txt,"The Court accepts that the facts, as disclosed by the minutes of the relevant proceedings and the final decision of the Assize Court, reveal that a degree of personal partiality did indeed emerge on the part of the judges during their discussion with the applicant.",5d4cd6003e582511aa1cdbc6
1528,19.txt,"In conclusion, the Court considers that there has been a breach of the principle of impartiality, on the basis of both the objective and subjective tests.",5d4cd6cf3e582511aa1cdbca
1529,19.txt,"The judges had applied the presumption automatically in their decision-making process, but the facts before them had been such as to rebut that presumption.",5d4cd77f3e582511aa1cdbce
1530,19.txt,"All judges were imbued with the necessity of upholding the presumption of innocence, and automatically applied it without having to state expressly in every case that they had done so.",5d4cd7983e582511aa1cdbcf
1531,19.txt,"The fact that the court had stated that what had been said prima facie constituted contempt, and invited representations on the matter, could not be considered a violation of Article 6 § 2 of the Convention.",5d4cd7b93e582511aa1cdbd0
1532,19.txt,"If the applicant had produced a good explanation for what he had said, he would not have been found in contempt.",5d4cd7ce3e582511aa1cdbd1
1533,19.txt,It was totally unrealistic to suggest that the court had closed its mind to this possibility.,5d4cd7ec3e582511aa1cdbd2
1534,19.txt,The presumption of innocence required the court to refrain from taking any decision as to the applicant’s guilt until all parties had had an opportunity to make representations.,5d4cdf203e582511aa1cdbd4
1535,19.txt,"It was clear that the court had made up its mind as to his guilt immediately, and all he had been offered was an opportunity to enter a plea in mitigation as to sentence.",5d4cdf393e582511aa1cdbd5
1536,19.txt,"That was clear from the Assize Court’s judgment, where it was stated “Later, after a long break, Mr Kyprianou was given a second chance to say something to the Court, in the hope that he would apologise and mitigate the damage caused by his behaviour”.",5d4cdf4a3e582511aa1cdbd6
1537,19.txt,The Court recalls that the presumption of innocence enshrined in Article 6 § 2 of the Convention is one of the constituent elements of a fair criminal trial guaranteed by Article 6 § 1.,5d4ce0163e582511aa1cdbda
1538,19.txt," In the present case the Court notes, on the basis of the minutes of the relevant proceedings, that the Assize Court formed and expressed an opinion during its discussion with the applicant amounting to a conclusion that it considered him guilty of the criminal offence of contempt of court.",5d4ce02e3e582511aa1cdbdb
1539,19.txt,"In particular, following the court’s refusal to grant him leave to withdraw from the case and his statement regarding the exchange of “ravasakia” between the judges, the court stated the following:",5d4ce0443e582511aa1cdbdc
1540,19.txt,“We consider that what has just been said by Mr Kyprianou and in particular the manner with which he addresses to the Court constitutes a contempt of court and Mr Kyprianou has two choices: either to maintain what he said and to give reasons why no sentence should be imposed on him or for him to decide whether he should retract.,5d4ce08b3e582511aa1cdbde
1541,19.txt,We give him this opportunity exceptionally. ,5d4ce09b3e582511aa1cdbdf
1542,19.txt,Section 44.1 (a) of the Courts of Justice Law applies to its full extent”.,5d4ce0b33e582511aa1cdbe0
1543,19.txt,"In this connection, the Court observes that the applicant was given little opportunity to react to the possibility of such a finding or put forward his own explanations and representations in this respect.",5d4ce0d63e582511aa1cdbe1
1544,19.txt,"Furthermore, following the applicant’s persistence and a second short break, the court reaffirmed its view by stating that:",5d4ce0fc3e582511aa1cdbe2
1545,19.txt,"“We continue to believe that what Mr Kyprianou said, the content, the manner and the tone of his voice, constitute a contempt of Court as provided in Section 44.1 (a) of the Courts of Justice Law 14/60”.",5d4ce10f3e582511aa1cdbe3
1546,19.txt,"The Court agrees with the applicant that, essentially, he was asked for mitigation rather than given a full opportunity to defend himself against a charge which would have grave consequences for his liberty.",5d4ce13c3e582511aa1cdbe4
1547,19.txt,"In these circumstances, the Court finds that the Assize Court violated the principle of the presumption of innocence.",5d4ce1c73e582511aa1cdbe6
1548,19.txt,"The Court recalls that the fairness of proceedings must be assessed with regard to the case as a whole (see, for example, Miailhe v. France (No. 2), judgment of 26 September 1996, Reports 1996‑IV, p. 1338, § 43, and Imbrioscia v. Switzerland, judgment of 24 November 1993, Series A no. 275, pp. 13-14, § 38).",5d4ce2143e582511aa1cdbe8
1549,19.txt,Article 6 § 3 a. of the Convention underlines the need for special attention to be paid to informing the defendant of the “accusation”.,5d4ce22a3e582511aa1cdbe9
