,cluster_id,sentences,topic
1328,6,"(see Brogan and Others, cited above, p. 33, § 62).","The European Court of Human Rights (ECHR) has ruled in favour of the former mayor of Ersin, Monika Gl, in a case brought against the city by a woman who was injured in a car accident."
1329,6,"(see the Handyside v. the United Kingdom judgment of 7 December 1976, Series A no. 24, pp. 19-20, para. 41)","The European Court of Human Rights (ECHR) has ruled in favour of the former mayor of Ersin, Monika Gl, in a case brought against the city by a woman who was injured in a car accident."
1330,6,"(see the Cardot v. France judgment of 19 March 1991, Series A no. 200, p. 18, para. 34). ","The European Court of Human Rights (ECHR) has ruled in favour of the former mayor of Ersin, Monika Gl, in a case brought against the city by a woman who was injured in a car accident."
1331,6,"In these respects, as was also observed by the Commission, the present case differs from the cases of Kostovski (Kostovski v. the Netherlands judgment of 20 November 1989, Series A no. 166, p. 20, para. 42), Windisch (Windisch v. Austria judgment of 27 September 1990, Series A no. 186, p. 10, para. 27), Lüdi (loc. cit., p. 21, para. 49), and Saïdi (Saïdi v. France judgment of 20 September 1993, Series A no. 261-C, pp. 56-57, para. 44).","The European Court of Human Rights (ECHR) has ruled in favour of the former mayor of Ersin, Monika Gl, in a case brought against the city by a woman who was injured in a car accident."
1332,6,"(see the Van Oosterwijck v. Belgium judgment of 6 November 1980, Series A no. 40, p. 19, para. 39).","The European Court of Human Rights (ECHR) has ruled in favour of the former mayor of Ersin, Monika Gl, in a case brought against the city by a woman who was injured in a car accident."
1333,6,"(see Sakık and Others, cited above, § 53).","The European Court of Human Rights (ECHR) has ruled in favour of the former mayor of Ersin, Monika Gl, in a case brought against the city by a woman who was injured in a car accident."
1334,6,"(cf. Eur. Court H.R., Weeks judgment of
2 March 1987, Series A no. 114, and Thynne, Wilson and Gunnell judgment
of 25 October 1990, Series A no. 190-A).","The European Court of Human Rights (ECHR) has ruled in favour of the former mayor of Ersin, Monika Gl, in a case brought against the city by a woman who was injured in a car accident."
1335,6,"Its effect is thus to require the provision of a domestic remedy allowing the competent ""national authority"" both to deal with the substance of the relevant Convention complaint and to grant appropriate relief in meritorious cases (see, inter alia, the Vilvarajah and Others v. the United Kingdom judgment of 30 October 1991, Series A no. 215, p. 39, para. 122, and the authorities cited there).","The European Court of Human Rights (ECHR) has ruled in favour of the former mayor of Ersin, Monika Gl, in a case brought against the city by a woman who was injured in a car accident."
1336,6,"(see Selçuk and Asker v. Turkey, judgment of 24 April 1998, Reports of Judgments and Decisions 1998-II, p. 909, §§ 75-76).","The European Court of Human Rights (ECHR) has ruled in favour of the former mayor of Ersin, Monika Gl, in a case brought against the city by a woman who was injured in a car accident."
1337,6,"(see, mutatis mutandis, the Kremzow v. Austria judgment of 21 September 1993, Series A no. 268-B, p. 45, para. 67).","The European Court of Human Rights (ECHR) has ruled in favour of the former mayor of Ersin, Monika Gl, in a case brought against the city by a woman who was injured in a car accident."
1338,6,"The Court recalls that the fairness of proceedings must be assessed with regard to the case as a whole (see, for example, Miailhe v. France (No. 2), judgment of 26 September 1996, Reports 1996‑IV, p. 1338, § 43, and Imbrioscia v. Switzerland, judgment of 24 November 1993, Series A no. 275, pp. 13-14, § 38).","The European Court of Human Rights (ECHR) has ruled in favour of the former mayor of Ersin, Monika Gl, in a case brought against the city by a woman who was injured in a car accident."
1339,6,"(McCann and Others v. the United Kingdom, judgment of 27 September 1995, Series A no. 324, §§ 146-147).","The European Court of Human Rights (ECHR) has ruled in favour of the former mayor of Ersin, Monika Gl, in a case brought against the city by a woman who was injured in a car accident."
1340,6,"(see Findlay v. the United Kingdom, judgment of 25 February 1997, Reports of Judgments and Decisions 1997-I, § 80)","The European Court of Human Rights (ECHR) has ruled in favour of the former mayor of Ersin, Monika Gl, in a case brought against the city by a woman who was injured in a car accident."
1341,6,"There is no doubt that these acts, in addition to giving rise to a violation of Article 3, constituted a grave and unjustified interference with the applicant’s rights to respect for his private and family life and home, and to the peaceful enjoyment of his possessions (see Menteş and Others v. Turkey, judgment of 28 November 1997, Reports 1997-VIII, p. 2711, § 73, and Dulaş v. Turkey, no. 25801/94, § 60, 30 January 2001).","The European Court of Human Rights (ECHR) has ruled in favour of the former mayor of Ersin, Monika Gl, in a case brought against the city by a woman who was injured in a car accident."
1342,6,"(see, for instance, the Bozano v. France judgment of 18 December 1986, Series A no. 111, p. 23, para. 54; and the Benham v. the United Kingdom judgment of 10 June 1996, Reports 1996-III, pp. 752-53, para. 40).","The European Court of Human Rights (ECHR) has ruled in favour of the former mayor of Ersin, Monika Gl, in a case brought against the city by a woman who was injured in a car accident."
1343,6,"(see Benham v. the United Kingdom, judgment of 10 June 1996, Reports 1996-III, p. 755, § 50).","The European Court of Human Rights (ECHR) has ruled in favour of the former mayor of Ersin, Monika Gl, in a case brought against the city by a woman who was injured in a car accident."
1344,6,"Series A no. 154, p. 24, para. 57; the Saïdi v. France judgment of 20 September 1993, Series A no. 261-C, p. 58, para. 49; and the Fischer judgment, previously cited, p. 21, para. 47).","The European Court of Human Rights (ECHR) has ruled in favour of the former mayor of Ersin, Monika Gl, in a case brought against the city by a woman who was injured in a car accident."
1345,6,"(see the above-mentioned Akdivar and Others judgment, p. 1210, paras. 66 and 67).","The European Court of Human Rights (ECHR) has ruled in favour of the former mayor of Ersin, Monika Gl, in a case brought against the city by a woman who was injured in a car accident."
1346,6,"(see the Hauschildt v. Denmark judgment of 24 May 1989, Series A no. 154, p. 24, para. 57; the Saïdi v. France judgment of 20 September 1993, Series A no. 261-C, p. 58, para. 49; and the Fischer judgment, previously cited, p. 21, para. 47).","The European Court of Human Rights (ECHR) has ruled in favour of the former mayor of Ersin, Monika Gl, in a case brought against the city by a woman who was injured in a car accident."
1347,6,"(see Taş v. Turkey, no. 24396/94, § 66, 14 November 2000, Çiçek v. Turkey, no. 25704/94, § 146, 27 February 2001, and Timurtaş, cited above, § 85).","The European Court of Human Rights (ECHR) has ruled in favour of the former mayor of Ersin, Monika Gl, in a case brought against the city by a woman who was injured in a car accident."
1348,6,"There can be no doubt that sexual orientation and activity concern an intimate aspect of private life (see, mutatis mutandis, the Dudgeon v. the United Kingdom judgment of 22 October 1981, Series A no. 45, p. 21, para. 52).","The European Court of Human Rights (ECHR) has ruled in favour of the former mayor of Ersin, Monika Gl, in a case brought against the city by a woman who was injured in a car accident."
1349,6,"As a matter of well-established international law and subject to its treaty obligations, a State has the right to control the entry of non-nationals into its territory (see, among other authorities, the Abdulaziz, Cabales and Balkandali v. the United Kingdom judgment of 28 May 1985, Series A no. 94, pp. 33-34, para. 67).","The European Court of Human Rights (ECHR) has ruled in favour of the former mayor of Ersin, Monika Gl, in a case brought against the city by a woman who was injured in a car accident."
1350,6,"Albert and Le Compte v. Belgium of 10 February 1983, Series A no. 58, p. 16, para. 29; Öztürk, previously cited, pp. 21-22, para. 56; and Fischer v. Austria of 26 April 1995, Series A no. 312, p. 17, para. 28).  ","The European Court of Human Rights (ECHR) has ruled in favour of the former mayor of Ersin, Monika Gl, in a case brought against the city by a woman who was injured in a car accident."
1351,6,"(see the Akdivar and Others judgment cited at paragraph 38 above, p. 1219, para. 105).","The European Court of Human Rights (ECHR) has ruled in favour of the former mayor of Ersin, Monika Gl, in a case brought against the city by a woman who was injured in a car accident."
1352,6,"(see, inter alia, the Le Compte, Van Leuven and De Meyere v. Belgium judgment of 23 June 1981, Series A no. 43, pp. 20-22, paras. 44-50).","The European Court of Human Rights (ECHR) has ruled in favour of the former mayor of Ersin, Monika Gl, in a case brought against the city by a woman who was injured in a car accident."
1353,6,"See, inter alia, the Le Compte, Van Leuven and De Meyere v. Belgium judgment of 23 June 1981, Series A no. 43, pp. 23-24, para. 53; the Albert and Le Compte v. Belgium judgment of 10 February 1983, Series A no. 58, p. 17, para. 30; see also the Diennet v. France judgment of 26 September 1995, Series A no. 325-A, pp. 13-14, para. 28. ","The European Court of Human Rights (ECHR) has ruled in favour of the former mayor of Ersin, Monika Gl, in a case brought against the city by a woman who was injured in a car accident."
1354,6,"(cf.
Eur. Court H.R., Olsson judgment of 24 March 1988, Series A no. 130,
pp. 31-32, para. 67).","The European Court of Human Rights (ECHR) has ruled in favour of the former mayor of Ersin, Monika Gl, in a case brought against the city by a woman who was injured in a car accident."
1355,6,"(see, mutatis mutandis, the Dudgeon v. the United Kingdom judgment of 22 October 1981, Series A no. 45, p. 21, para. 52).","The European Court of Human Rights (ECHR) has ruled in favour of the former mayor of Ersin, Monika Gl, in a case brought against the city by a woman who was injured in a car accident."
1356,6,Mrs Gül left Ersin in 1987 because of her accident (see paragraph 8 above).,"The European Court of Human Rights (ECHR) has ruled in favour of the former mayor of Ersin, Monika Gl, in a case brought against the city by a woman who was injured in a car accident."
1357,6,"(see Ezeh and Connors v. the United Kingdom [GC], nos. 39665/98 and 40086/98, §§ 82-86, ECHR 2003-X).","The European Court of Human Rights (ECHR) has ruled in favour of the former mayor of Ersin, Monika Gl, in a case brought against the city by a woman who was injured in a car accident."
1358,6,"(see, for instance, the Kemmache v. France (no. 3) judgment of 24 November 1994, Series A no. 296-C, pp. 86-87, para. 37).","The European Court of Human Rights (ECHR) has ruled in favour of the former mayor of Ersin, Monika Gl, in a case brought against the city by a woman who was injured in a car accident."
1359,6,"(see, for example, the Schmautzer v. Austria judgment of 23 October 1995, Series A no. 328-A, p. 16, para. 44).","The European Court of Human Rights (ECHR) has ruled in favour of the former mayor of Ersin, Monika Gl, in a case brought against the city by a woman who was injured in a car accident."
1360,6," (see the above-mentioned Klass and Others judgment, p. 23, para. 49).","The European Court of Human Rights (ECHR) has ruled in favour of the former mayor of Ersin, Monika Gl, in a case brought against the city by a woman who was injured in a car accident."
1361,6,"In order to establish the scope of the State’s obligations, the facts of the case must be considered (see, mutatis mutandis, the Abdulaziz, Cabales and Balkandali judgment previously cited, p. 34, para. 68, and the Cruz Varas and Others v. Sweden judgment of 20 March 1991, Series A no. 201, p. 32, para. 88). ","The European Court of Human Rights (ECHR) has ruled in favour of the former mayor of Ersin, Monika Gl, in a case brought against the city by a woman who was injured in a car accident."
1362,6,"In its judgment of 16 September 1996 in the case of Akdivar and Others v. Turkey (Reports of Judgments and Decisions 1996-IV),","The European Court of Human Rights (ECHR) has ruled in favour of the former mayor of Ersin, Monika Gl, in a case brought against the city by a woman who was injured in a car accident."
1363,6,"The notion of security of person has not been given an independent interpretation (see in this respect Selçuk and Asker v. Turkey, nos. 23184/94 and 23185/94, Commission’s report of 28 November 1996, §§ 185-187).","The European Court of Human Rights (ECHR) has ruled in favour of the former mayor of Ersin, Monika Gl, in a case brought against the city by a woman who was injured in a car accident."
1364,6,"(see, for instance, the Bozano v. France judgment of 18 December 1986, Series A no. 111, p. 23, para. 54; and the Benham v. the United Kingdom judgment of 10 June 1996, Reports 1996-III, pp. 752-53, para. 40).","The European Court of Human Rights (ECHR) has ruled in favour of the former mayor of Ersin, Monika Gl, in a case brought against the city by a woman who was injured in a car accident."
1365,6,"(see, amongst other authorities, Selmouni v. France [GC], no. 25803/94, § 87, ECHR 1999-V).","The European Court of Human Rights (ECHR) has ruled in favour of the former mayor of Ersin, Monika Gl, in a case brought against the city by a woman who was injured in a car accident."
1366,6,"(see the Guzzardi v. Italy judgment of 6 November 1980, Series A no. 39, p. 26, para. 72)","The European Court of Human Rights (ECHR) has ruled in favour of the former mayor of Ersin, Monika Gl, in a case brought against the city by a woman who was injured in a car accident."
1367,6,"It is precisely the purpose of the investigation that the reality and nature of the offences laid against the accused should definitely be proved (see Murray v. the United Kingdom, judgment of 28 October 1994, Series A no. 300 A, p. 27, § 55).","The European Court of Human Rights (ECHR) has ruled in favour of the former mayor of Ersin, Monika Gl, in a case brought against the city by a woman who was injured in a car accident."
1368,3,"The Commission recalls that in the case of
Temple v. the United Kingdom (No. 10530/83, Dec. 16.5.85, D.R. 42 p. 171) the Commission held that recourse to a purely discretionary power on the part of the Secretary of State did not constitute an effective domestic remedy.",The European Court of Justice (CJEU) has upheld the decision of the Austrian Supreme Court to reject an appeal by a Bulgarian child killer against a decision by the Austrian Parole Board to release him on parole.
1369,3,The general rule that a husband could not commit the offence of rape against his wife was universally accepted until 1990.,The European Court of Justice (CJEU) has upheld the decision of the Austrian Supreme Court to reject an appeal by a Bulgarian child killer against a decision by the Austrian Parole Board to release him on parole.
1370,3,"The applicant submits that the order of 12 August 1992 was fully
carried into effect until the end of August and in early September
1992.",The European Court of Justice (CJEU) has upheld the decision of the Austrian Supreme Court to reject an appeal by a Bulgarian child killer against a decision by the Austrian Parole Board to release him on parole.
1371,3,"The present application, however, was lodged on 16 November 1992,
that is more than six months later.",The European Court of Justice (CJEU) has upheld the decision of the Austrian Supreme Court to reject an appeal by a Bulgarian child killer against a decision by the Austrian Parole Board to release him on parole.
1372,3,"His
further appeal to the Administrative Court of Appeal was decided upon
in September 1993, also after an oral hearing.",The European Court of Justice (CJEU) has upheld the decision of the Austrian Supreme Court to reject an appeal by a Bulgarian child killer against a decision by the Austrian Parole Board to release him on parole.
1373,3,"The applicant complains under Article 6 (Art. 6) of the
Convention that the Supreme Court, when considering his appeal on
13 July 1992, decided in camera without the applicant or other persons
being present.",The European Court of Justice (CJEU) has upheld the decision of the Austrian Supreme Court to reject an appeal by a Bulgarian child killer against a decision by the Austrian Parole Board to release him on parole.
1374,3," In
the Commission's opinion, the applicant has not sufficiently
established any interferences with his right to freedom of expression
after 7 September 1992, which is the date of the entry into force of
the Convention in respect of Bulgaria.
",The European Court of Justice (CJEU) has upheld the decision of the Austrian Supreme Court to reject an appeal by a Bulgarian child killer against a decision by the Austrian Parole Board to release him on parole.
1375,3,"It was clearly beyond doubt that as at 12 November 1989 no change in the law had been effected, although one was being mooted.",The European Court of Justice (CJEU) has upheld the decision of the Austrian Supreme Court to reject an appeal by a Bulgarian child killer against a decision by the Austrian Parole Board to release him on parole.
1376,3,"On 7 September 1992, i.e. the date on which the Convention
entered into force in respect of Bulgaria, the applicant was
transferred from the Sofia Penitentiary Hospital to the National
Investigation Service.",The European Court of Justice (CJEU) has upheld the decision of the Austrian Supreme Court to reject an appeal by a Bulgarian child killer against a decision by the Austrian Parole Board to release him on parole.
1377,3,"On this point, the Commission refers to its constant case-law (see, for example, No. 12164/86, Dec. 12.10.88, Agneessens v. Belgium, D.R. 58 p. 63).",The European Court of Justice (CJEU) has upheld the decision of the Austrian Supreme Court to reject an appeal by a Bulgarian child killer against a decision by the Austrian Parole Board to release him on parole.
1378,3,"He claims that he was at no time afforded a proper determination of his civil rights and obligations with particular reference to the conjugal rights of both parties to a marriage and, moreover, that he was denied a fair trial of the charge against him by reason of the failure of the courts to observe, and give proper effect to, the statutory definition of rape (as `unlawful sexual intercourse') in section 1 (1) of the Sexual
Offences (Amendment) Act 1976.""",The European Court of Justice (CJEU) has upheld the decision of the Austrian Supreme Court to reject an appeal by a Bulgarian child killer against a decision by the Austrian Parole Board to release him on parole.
1379,3," The Commission recalls, on the one hand, that with effect from
7 September 1992 Bulgaria ratified the Convention and recognised the
Commission's competence under Article 25 (Art. 25) of the Convention
to receive individual petitions.",The European Court of Justice (CJEU) has upheld the decision of the Austrian Supreme Court to reject an appeal by a Bulgarian child killer against a decision by the Austrian Parole Board to release him on parole.
1380,3,"The Commission recalls that the placement order was based on the
1990 Act and was, accordingly, made in accordance with the law.",The European Court of Justice (CJEU) has upheld the decision of the Austrian Supreme Court to reject an appeal by a Bulgarian child killer against a decision by the Austrian Parole Board to release him on parole.
1381,3,"The applicant's appeal to the County Administrative
Court was decided upon in May 1993 following an oral hearing.",The European Court of Justice (CJEU) has upheld the decision of the Austrian Supreme Court to reject an appeal by a Bulgarian child killer against a decision by the Austrian Parole Board to release him on parole.
1382,3,"The applicant's request was examined by the Social Council in
December 1992.",The European Court of Justice (CJEU) has upheld the decision of the Austrian Supreme Court to reject an appeal by a Bulgarian child killer against a decision by the Austrian Parole Board to release him on parole.
1383,3,"The present application
was lodged on 3 May 1993, i.e. within the six month period. ",The European Court of Justice (CJEU) has upheld the decision of the Austrian Supreme Court to reject an appeal by a Bulgarian child killer against a decision by the Austrian Parole Board to release him on parole.
1384,3,"Moreover, the applicant stressed, it was impossible to specify with precision when the change in question had occurred.  In November 1989, change by judicial interpretation was not foreseen by the Law Commission, which considered that a parliamentary enactment would be necessary.",The European Court of Justice (CJEU) has upheld the decision of the Austrian Supreme Court to reject an appeal by a Bulgarian child killer against a decision by the Austrian Parole Board to release him on parole.
1385,3,"After the Convention entered into
force in respect of Bulgaria, the applicant on 10 November 1992 filed
a request for release from detention on remand which the Prosecutor
General dismissed on 11 November 1992 on the ground that there were no
new circumstances justifying modification of detention.",The European Court of Justice (CJEU) has upheld the decision of the Austrian Supreme Court to reject an appeal by a Bulgarian child killer against a decision by the Austrian Parole Board to release him on parole.
1386,3,"The application,
however, was lodged with the Commission on 16 November 1992.",The European Court of Justice (CJEU) has upheld the decision of the Austrian Supreme Court to reject an appeal by a Bulgarian child killer against a decision by the Austrian Parole Board to release him on parole.
1387,3,"Reference is made for instance to the seizure of the applicant's
passport; the decision of the Public Prosecutor of 12 August 1992
prohibiting the applicant from speaking alone with his lawyers; the
Public Prosecutor's order of 1 September 1992 prohibiting the applicant
from seeing other persons; and the period of the applicant's detention
up to 7 September 1992.",The European Court of Justice (CJEU) has upheld the decision of the Austrian Supreme Court to reject an appeal by a Bulgarian child killer against a decision by the Austrian Parole Board to release him on parole.
1388,3,"The decision on appeal was delivered on 2 April 2001, long after the sentence had been served.",The European Court of Justice (CJEU) has upheld the decision of the Austrian Supreme Court to reject an appeal by a Bulgarian child killer against a decision by the Austrian Parole Board to release him on parole.
1389,3,"In these
circumstances, the question arises whether the complaints insofar as
they relate to specific acts carried out on 13 November 1993 have been
introduced out of time, given that the application was introduced on
30 June 1993.",The European Court of Justice (CJEU) has upheld the decision of the Austrian Supreme Court to reject an appeal by a Bulgarian child killer against a decision by the Austrian Parole Board to release him on parole.
1390,3,"In addition, the Government pointed out, on the basis of agreed facts Mr Justice Owen had found that there was an implied agreement between the applicant and his wife to separation and to withdrawal of the consent to intercourse. ",The European Court of Justice (CJEU) has upheld the decision of the Austrian Supreme Court to reject an appeal by a Bulgarian child killer against a decision by the Austrian Parole Board to release him on parole.
1391,3,"The Commission notes that the Supreme Court in the final resort
dismissed the applicant's appeal on 13 July 1992.",The European Court of Justice (CJEU) has upheld the decision of the Austrian Supreme Court to reject an appeal by a Bulgarian child killer against a decision by the Austrian Parole Board to release him on parole.
1392,3,"The Court notes that, had the Parole Board’s recommendations been binding on the Secretary of State, the applicant would have joined a pre-release employment scheme in July 1994.",The European Court of Justice (CJEU) has upheld the decision of the Austrian Supreme Court to reject an appeal by a Bulgarian child killer against a decision by the Austrian Parole Board to release him on parole.
1393,3,"   In the present case, it is true that the Supreme Court in the
final resort dismissed the applicant's appeal on 13 July 1992, i.e.
before 7 September 1992, the date of the entry into force of the
Convention in respect of Bulgaria.",The European Court of Justice (CJEU) has upheld the decision of the Austrian Supreme Court to reject an appeal by a Bulgarian child killer against a decision by the Austrian Parole Board to release him on parole.
1394,3,The Act of 1993 was not yet in force when the judgments of the domestic courts in the present case were given.,The European Court of Justice (CJEU) has upheld the decision of the Austrian Supreme Court to reject an appeal by a Bulgarian child killer against a decision by the Austrian Parole Board to release him on parole.
1395,3," The Commission notes that S. 91 of the Austrian Court
Organisation Act, which entitles the parties to court proceedings to
lodge a request with the superior court to fix a time limit in respect
of a delayed procedural step, entered into force on 1 January 1990 when
the proceedings in question were already pending for one year.",The European Court of Justice (CJEU) has upheld the decision of the Austrian Supreme Court to reject an appeal by a Bulgarian child killer against a decision by the Austrian Parole Board to release him on parole.
1396,3,"In particular, in the first set of proceedings, there is a period of inactivity of more than two years (from 3 January 1990 to 10 February 1992) while the case was pending before the Vienna Juvenile Court, and a further one of six years (from 13 May 1992 to 20 May 1998) before that court took a new decision after the first one had been quashed on appeal.",The European Court of Justice (CJEU) has upheld the decision of the Austrian Supreme Court to reject an appeal by a Bulgarian child killer against a decision by the Austrian Parole Board to release him on parole.
1397,3," It is
submitted that the applicant filed his application with the Commission
on 1 September 1992, i.e. two months before 16 November 1992, the date
on which the final decision on the matter had been notified to the
applicant and on which consequently all domestic remedies had been
exhausted.",The European Court of Justice (CJEU) has upheld the decision of the Austrian Supreme Court to reject an appeal by a Bulgarian child killer against a decision by the Austrian Parole Board to release him on parole.
1398,3," On the other hand, insofar as the facts complained of relate to
the period after 7 September 1992, the application cannot be declared
inadmissible as being incompatible ratione temporis with the provisions
of the Convention.",The European Court of Justice (CJEU) has upheld the decision of the Austrian Supreme Court to reject an appeal by a Bulgarian child killer against a decision by the Austrian Parole Board to release him on parole.
1399,3,"At that
stage, the District Court had already been dealing with the applicant's
request of December 1988 and, in its decision of 10 August 1989,
postponed the examination thereof, and the Regional Court had decided
on the applicant's appeal on 29 November 1989.",The European Court of Justice (CJEU) has upheld the decision of the Austrian Supreme Court to reject an appeal by a Bulgarian child killer against a decision by the Austrian Parole Board to release him on parole.
1400,3,"The removal of the immunity by the Court of Appeal on 14 March 1991 and the House of Lords on 23 October 1991 occurred by way of direct reversal, not clarification, of the law.
When the House of Commons debated the Bill for the Sexual Offences (Amendment) Act 1976 (see paragraph 17 above), different views on the marital immunity were expressed.  On the advice of the Minister of State to await a report of the Criminal Law Revision Committee, an amendment that would have abolished the immunity was withdrawn and never voted upon.  In its report, which was not presented until 1984, the Criminal Law Revision Committee recommended that the immunity should be maintained and that a new exception should be created.",The European Court of Justice (CJEU) has upheld the decision of the Austrian Supreme Court to reject an appeal by a Bulgarian child killer against a decision by the Austrian Parole Board to release him on parole.
1401,3,"Leaving aside the question of Sweden's reservation to this
provision, as valid at the relevant time, the Commission observes that
the situation complained of ceased to exist in 1991 when the second
applicant started attending elementary school.",The European Court of Justice (CJEU) has upheld the decision of the Austrian Supreme Court to reject an appeal by a Bulgarian child killer against a decision by the Austrian Parole Board to release him on parole.
1402,3,"The Commission
recalls that where doubts exist as to the effectiveness of a remedy
that remedy must be tried (e.g., No. 10148/82, Dec. 14.3.85, D.R. 42
p. 98).",The European Court of Justice (CJEU) has upheld the decision of the Austrian Supreme Court to reject an appeal by a Bulgarian child killer against a decision by the Austrian Parole Board to release him on parole.
1403,3,"The Commission considers that this complaint could be raised in
civil proceedings instituted by the first applicant for the purpose of
claiming the restoration of the money withdrawn (cf. No. 14451/88, Dec.
2.7.93, not published).",The European Court of Justice (CJEU) has upheld the decision of the Austrian Supreme Court to reject an appeal by a Bulgarian child killer against a decision by the Austrian Parole Board to release him on parole.
1404,3,"Within six months of this date, i.e. on 7 May 1993, the
applicant submitted his application form to the Commission.
",The European Court of Justice (CJEU) has upheld the decision of the Austrian Supreme Court to reject an appeal by a Bulgarian child killer against a decision by the Austrian Parole Board to release him on parole.
1405,3," While in detention the applicant wrote
altogether 26 substantial newspaper articles, seven of which appeared
after 7 September 1992, the date on which the Convention entered into
force in respect of Bulgaria.",The European Court of Justice (CJEU) has upheld the decision of the Austrian Supreme Court to reject an appeal by a Bulgarian child killer against a decision by the Austrian Parole Board to release him on parole.
1406,3,"Since Ersin was born from the legitimate marriage between the applicant and his wife,",The European Court of Justice (CJEU) has upheld the decision of the Austrian Supreme Court to reject an appeal by a Bulgarian child killer against a decision by the Austrian Parole Board to release him on parole.
1407,3,"The Commission observes that the refusal at issue dates back to
28 January 1991.",The European Court of Justice (CJEU) has upheld the decision of the Austrian Supreme Court to reject an appeal by a Bulgarian child killer against a decision by the Austrian Parole Board to release him on parole.
1408,3,"The fourth is that the applicant and his wife deserve compassion: whilst his wife had been suffering from epilepsy since 1982 and had a terrible accident in 1987, the applicant himself became disabled in 1990.",The European Court of Justice (CJEU) has upheld the decision of the Austrian Supreme Court to reject an appeal by a Bulgarian child killer against a decision by the Austrian Parole Board to release him on parole.
1409,3,"There was case-law indicating that a husband could be guilty of raping his wife where a court had issued a decree nisi of divorce or a non-molestation order; where the husband had given an undertaking in lieu of an injunction not to molest his wife; where there was an agreement express or implied between the parties which made it clear that the implied consent of the wife was revoked; and where there had been a withdrawal of either party from cohabitation accompanied by a clear indication that consent to sexual intercourse had been terminated.
",The European Court of Justice (CJEU) has upheld the decision of the Austrian Supreme Court to reject an appeal by a Bulgarian child killer against a decision by the Austrian Parole Board to release him on parole.
1410,3,"In the present case, the Commission observes that whereas in his
original application the applicant stated that his house was burnt down
on 3 January 1994, it appears that the incident under investigation by
the public prosecutor of Kulp district and the Kulp District
Administrative Board occurred on 13 November 1993.",The European Court of Justice (CJEU) has upheld the decision of the Austrian Supreme Court to reject an appeal by a Bulgarian child killer against a decision by the Austrian Parole Board to release him on parole.
1411,3,"I consider that ""where there is doubt"", and especially where there is doubt, domestic remedies must be exhausted as required by the Commission (decision of 14 March 1985, Garcia v. Switzerland, application no. 10148/82, Decisions and Reports 42, p. 98). And the applicant did nothing of the sort.",The European Court of Justice (CJEU) has upheld the decision of the Austrian Supreme Court to reject an appeal by a Bulgarian child killer against a decision by the Austrian Parole Board to release him on parole.
1412,3,"The
Commission is further aware that this provision has been considered by
Swedish courts as constituting the legal basis for access restrictions
concerning, for instance, grandparents (see No. 21608/93, Dec. 22.2.95,
not published).",The European Court of Justice (CJEU) has upheld the decision of the Austrian Supreme Court to reject an appeal by a Bulgarian child killer against a decision by the Austrian Parole Board to release him on parole.
1413,3,"The Commission finds that it is thus not faced with the issue of
an alleged absence of any reaction of the competent court to a
procedural request (cf. No. 19369/92, Dec. 8.1.93, not published).",The European Court of Justice (CJEU) has upheld the decision of the Austrian Supreme Court to reject an appeal by a Bulgarian child killer against a decision by the Austrian Parole Board to release him on parole.
1414,3,"The Commission observes that according to the travaux
préparatoires to the 1990 Act a decision not to transfer a child from
a ""family home"" is appealable in administrative court proceedings.",The European Court of Justice (CJEU) has upheld the decision of the Austrian Supreme Court to reject an appeal by a Bulgarian child killer against a decision by the Austrian Parole Board to release him on parole.
1415,3,There was no authority for the proposition that a wife could unilaterally withdraw her consent.,The European Court of Justice (CJEU) has upheld the decision of the Austrian Supreme Court to reject an appeal by a Bulgarian child killer against a decision by the Austrian Parole Board to release him on parole.
1416,3,"However, that interference was in accordance with the law, the publication being authorised by section 437 (3) (c) of the Companies Act 1985. ",The European Court of Justice (CJEU) has upheld the decision of the Austrian Supreme Court to reject an appeal by a Bulgarian child killer against a decision by the Austrian Parole Board to release him on parole.
1417,3,"They submit that the applicant
failed to complain about the length in the course of the domestic court
proceedings and did not lodge a request under S. 91 of the Court
Organisation Act 1990 (Gerichtsverfassungsgesetz) that, in view of the
alleged delay, the superior court should fix an appropriate time-limit
for the conduct of the court proceedings.",The European Court of Justice (CJEU) has upheld the decision of the Austrian Supreme Court to reject an appeal by a Bulgarian child killer against a decision by the Austrian Parole Board to release him on parole.
1418,3,The facts of this case do not disclose any mutual agreement between the applicant and his wife.,The European Court of Justice (CJEU) has upheld the decision of the Austrian Supreme Court to reject an appeal by a Bulgarian child killer against a decision by the Austrian Parole Board to release him on parole.
1419,3,"Leave to appeal was
refused by decision of the Supreme Administrative Court on 26 May 1994.
",The European Court of Justice (CJEU) has upheld the decision of the Austrian Supreme Court to reject an appeal by a Bulgarian child killer against a decision by the Austrian Parole Board to release him on parole.
1420,3,The Government and the Commission were of the view that by November 1989 there was significant doubt as to the validity of the alleged marital immunity for rape.,The European Court of Justice (CJEU) has upheld the decision of the Austrian Supreme Court to reject an appeal by a Bulgarian child killer against a decision by the Austrian Parole Board to release him on parole.
